condition,objectSide,handUsed,blockNumber,density,width(cm),completionTime(ms),errorCount
actualWalkTwo,,,651,0,0,0,0

actualWalkTwo,,,652,0,0,0,0

actualWalkTwo,,,653,0,0,0,0

actualWalkTwo,,,654,0,0,0,0

actualWalkTwo,,,655,0,0,0,0

actualWalkTwo,,,656,0,0,0,0

actualWalkTwo,,,657,0,0,0,0

actualWalkTwo,,,658,0,0,0,0

actualWalkTwo,,,659,0,0,0,0

actualWalkTwo,,,660,0,0,0,0

actualWalkTwo,,,661,0,0,0,0

actualWalkTwo,,,662,0,0,0,0

actualWalkTwo,,,663,0,0,0,0

actualWalkTwo,,,664,0,0,0,0

actualWalkTwo,,,665,0,0,0,0

actualWalkTwo,,,666,0,0,0,0

actualWalkTwo,,,667,0,0,0,0

actualWalkTwo,,,668,0,0,0,0

actualWalkTwo,,,669,0,0,0,0

actualWalkTwo,,,670,0,0,0,0

actualWalkTwo,,,671,0,0,0,0

actualWalkTwo,,,672,0,0,0,0

actualWalkTwo,,,673,0,0,0,0

actualWalkTwo,,,674,0,0,0,0

actualWalkTwo,,,675,0,0,0,0

actualWalkTwo,,,676,0,0,0,0

actualWalkTwo,,,677,0,0,0,0

actualWalkTwo,,,678,0,0,0,0

actualWalkTwo,,,679,0,0,0,0

actualWalkTwo,,,680,0,0,0,0

actualWalkTwo,,,681,0,0,0,0

actualWalkTwo,,,682,0,0,0,0

actualWalkTwo,,,683,0,0,0,0

actualWalkTwo,,,684,0,0,0,0

actualWalkTwo,,,685,0,0,0,0

actualWalkTwo,,,686,0,0,0,0

actualWalkTwo,,,687,0,0,0,0

actualWalkTwo,,,688,0,0,0,0

actualWalkTwo,,,689,0,0,0,0

actualWalkTwo,,,690,0,0,0,0

actualWalkTwo,,,691,0,0,0,0

actualWalkTwo,,,692,0,0,0,0

actualWalkTwo,,,693,0,0,0,0

actualWalkTwo,,,694,0,0,0,0

actua
